layoff_id,table_name,filtered_articles
923,filtered_7_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data.$END_OF_ARTICLE$ Iconic companies like Tesla, Intel, Levi's, and Citi are facing challenges despite a solid economy, with weak earnings and cautious forecasts leading to stock declines. Tesla and Intel reported disappointing quarterly figures, while Levi's and Citi announced layoffs. The earnings season raises questions about industry execution and future outlooks."
923,filtered_90_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
924,filtered_30_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
924,filtered_15_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data."
924,filtered_7_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data.$END_OF_ARTICLE$ Iconic companies like Tesla, Intel, Levi's, and Citi are facing challenges despite a solid economy, with weak earnings and cautious forecasts leading to stock declines. Tesla and Intel reported disappointing quarterly figures, while Levi's and Citi announced layoffs. The earnings season raises questions about industry execution and future outlooks.$END_OF_ARTICLE$ New York Community Bancorp's rapid expansion led to a surprise Q4 loss, dividend cuts, and increased regulatory scrutiny. The stock has dropped significantly, with analysts downgrading it due to these challenges. While the bank's growth could offer future advantages, investors need patience as the company adjusts to its new scale.$END_OF_ARTICLE$ New York Community Bancorp's shares dropped a record 46% after a surprise loss due to deteriorating credit quality and a dividend cut. The bank's loan-loss provision surged to $552 million, far exceeding analyst estimates, with two major loans contributing to $185 million of net charge-offs. The dividend was reduced to meet stricter capital requirements following the acquisition of Signature Bank's deposits. Treasury yields declined as a result, and the bank's management acknowledged the impact on stockholders."
924,filtered_90_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
925,filtered_30_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
925,filtered_15_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data."
925,filtered_7_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data.$END_OF_ARTICLE$ Despite widespread layoff fears, U.S. job numbers remain strong, with significant job additions in January. However, tech and media sectors have seen notable layoffs, affecting worker confidence. Employees are advised to prepare for potential layoffs by checking severance, cutting expenses, and networking. Layoff fears are particularly high in tech and media, with mid-level employees most concerned.$END_OF_ARTICLE$ Whirlpool shares fell 10.1% in January due to its sensitivity to interest rates and reliance on the U.S. housing market, which has slowed. The company faces challenges with flat sales forecasts and promotional activities impacting margins. However, cost-cutting efforts and strategic moves like forming a new company in Europe may help, with potential recovery if interest rates stabilize.$END_OF_ARTICLE$ New York Community Bancorp's rapid expansion led to a surprise Q4 loss, dividend cuts, and increased regulatory scrutiny. The stock has dropped significantly, with analysts downgrading it due to these challenges. While the bank's growth could offer future advantages, investors need patience as the company adjusts to its new scale."
925,filtered_90_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
926,filtered_30_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
926,filtered_15_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data."
926,filtered_7_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data.$END_OF_ARTICLE$ Despite widespread layoff fears, U.S. job numbers remain strong, with significant job additions in January. However, tech and media sectors have seen notable layoffs, affecting worker confidence. Employees are advised to prepare for potential layoffs by checking severance, cutting expenses, and networking. Layoff fears are particularly high in tech and media, with mid-level employees most concerned.$END_OF_ARTICLE$ Whirlpool shares fell 10.1% in January due to its sensitivity to interest rates and reliance on the U.S. housing market, which has slowed. The company faces challenges with flat sales forecasts and promotional activities impacting margins. However, cost-cutting efforts and strategic moves like forming a new company in Europe may help, with potential recovery if interest rates stabilize.$END_OF_ARTICLE$ New York Community Bancorp's rapid expansion led to a surprise Q4 loss, dividend cuts, and increased regulatory scrutiny. The stock has dropped significantly, with analysts downgrading it due to these challenges. While the bank's growth could offer future advantages, investors need patience as the company adjusts to its new scale."
926,filtered_90_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
927,filtered_30_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Google has laid off hundreds in hardware, voice assistance, and engineering as part of cost-cutting. The company aims to focus on key priorities amid a competitive AI race with Microsoft. Other tech firms like Meta, Spotify, and Amazon have also reduced workforces to cut costs and improve profitability."
927,filtered_15_days,"In January 2024, several major companies announced significant layoffs, including UPS (12,000 jobs), Microsoft (1,900 jobs), and Wayfair (1,650 jobs). Other affected companies include Humana, eBay, American Airlines, and Google. The layoffs are attributed to various factors such as economic conditions, restructuring, and strategic shifts.$END_OF_ARTICLE$ Layoffs are expected to continue in 2024, with companies like Amazon, BlackRock, Nike, Intel, and Citigroup announcing job cuts. Factors driving these layoffs include recession concerns and the adoption of AI, with 38% of surveyed business leaders anticipating layoffs. Google, Discord, and Citi are among those reducing staff, while companies like BlackRock plan to offset cuts with new hires. Unity Software and eBay are also reducing their workforces to refocus and manage costs.$END_OF_ARTICLE$ January saw job cut announcements rise to 82,307, a 136% increase from December, with financial and tech sectors leading. Layoffs were driven by cost-cutting, automation, and election-year policy planning. Major companies like UPS, Amazon, and PayPal announced significant workforce reductions. Despite the monthly surge, annual job cuts fell 20% from January 2023.$END_OF_ARTICLE$ Salesforce plans to lay off about 700 employees, roughly 1% of its workforce, as part of a routine workforce adjustment, while still maintaining 1,000 open positions. The move is part of a broader trend of tech layoffs following pandemic-era hiring surges. Previously, Salesforce reduced its workforce by 10% and closed offices, which helped improve earnings. Other tech giants like eBay and Microsoft have also recently announced job cuts.$END_OF_ARTICLE$ Salesforce is laying off about 700 employees, less than 1% of its workforce, as part of ongoing cost-cutting measures in the tech industry. This follows a 10% reduction last year and aligns with similar moves by other tech giants. The company focuses on expanding profit margins and reducing expenses, particularly in sales and marketing, while investing in AI-driven products.$END_OF_ARTICLE$ Microsoft and Alphabet shares fell after earnings reports, causing Nasdaq 100 futures to drop. Microsoft’s cloud growth and Alphabet’s search advertising revenue disappointed. UPS plans to cut 12,000 jobs amid a disappointing outlook. Investors focus on upcoming Fed meeting and job market data."
